titles,category
"""안녕하세요, 기술보다 사람이 존중받는 평화로운 '중고나라'입니다""",IT
美·中 무역전쟁에 발 묶인 엔비디아 'H20' GPU,IT
샤오미 포코 F7 프로 이달 21일 국내 출시,IT
"LG, 바이오와 AI 융합으로 신약 개발 새 시대 연다",IT
말 못하는 한 살 아기도 기억을 할까,IT
美 반도체 장비기업도 관세 타격… 연간 1조4000억원대 손실 전망,IT
돌고래와 대화하는 날 눈앞…사람에 하고팠던 말 뭘까,IT
"엔비디아, 데스크톱 PC용 지포스 RTX 5060·5060 Ti 출시",IT
“대통령은 우리 편”...6400억에 합의 제안했다가 퇴짜 맞은 저커버그,IT
"오픈AI, X와 비슷한 SNS 개발 중…머스크 X 정조준",IT
2000ℓ 물탱크에 고성능 펌프·구급차 기능까지…K-산불진화車 현장투입,IT
"CMG제약, 필름형 조현병 치료제 `메조피` 미국 FDA 품목허가",IT
“전자파 99% 완벽 흡수” 재료硏 이상복 박사팀…2024년 세계 1등 기술 선정,IT
"국내시장 포화, 안 터지는 글로벌…SOOP, ""글로벌은 장기전""",IT
"""사탕수수 찌꺼기와 햇빛으로 이산화탄소 배출 없는 수소 생산""",IT
"공공·금융 집중 vs 글로벌 확장…두레이vs플로우, 국산 협업툴 다른 선택",IT
"[인터뷰] ""대표가 99년생이래..."" 스타트업 투자계의 '통념 브레이커' 지디벤처스",IT
"""미국에 714조원 투자"" 안 통했다... 엔비디아, 중국용 AI 칩 수출 길 막혀",IT
"트럼프 반도체 관세, HBM까지 번질까…'우회 타격' 현실화 우려 [소부장반차장]",IT
"구글·메타 ""불법촬영물 게시전 차단 불가능""…통신법 유명무실",IT
"'포스트 우영우' 노리는 KT ""콘텐츠 제작 전과정에 AI 도입""",IT
"구글, 동영상 생성 AI '비오2' 출시…“8초짜리 영상 생성”",IT
"가스터빈 기술로 하늘까지…두산, 대한항공과 무인기 엔진 동맹",IT
"""AI 연루 부정적 사건 작년 56% ↑…AI 기대 가장 큰 나라는 中""",IT
"'레전드 오브 슬라임' 꺾이자…로드컴플릿, 매출 1000억 증발",IT
"산불에도 통신망 먹통 적었던 KT, 비결은 지중화·이원화",IT
"美 민감국가 발효 첫날, 한미 과학 협력 봇물… “장기화되면 악영향 불가피”",IT
"업스테이지 ""데이터 학습서 역차별…창작자 보상으로 풀어야""(종합)",IT
"美 마이크론, HBM용 '플럭스리스 본딩' 도입 준비…TC본더 업계 격돌 예고",IT
"[단독] 삼성전자, HBM 두뇌 ‘로직 다이’ 테스트 수율 안정권… HBM4 12단 개발 탄력",IT
"""판박이 상품은 별로""…토스뱅크 해외로 나간다",IT
"CMG제약, 필름형 조현병 치료제 ‘메조피’ 美FDA 품목허가",IT
"""지브리 다음은 바비""...계속되는 챗GPT-4o 이미지 생성 열풍",IT
"챗GPT 뿌리 된 논문, 21세기 최다 인용…“도구가 혁신 이끌었다”",IT
"""올해 AI가 인간능력 넘어설 것""…업스테이지, '솔라' 글로벌 출사표",IT
"HD현대, 세계 최대 규모 액화이산화탄소 운반선 진수",IT
"[게임사 곳간 점검]스마일게이트, 굳건한 현금창출력 입증",IT
"업스테이지, '경량 LLM' 글로벌 1위 도전…'솔라 1.5' 6월 공개",IT
"美 일부 국가에 의료DB 차단…한국은 제외, 연구 차질 없어",IT
"[일문일답]KT “미디어사업, 매출 5조원 목표보단 전략수정 시급”...AI로 승부수",IT
"[콘텐츠뷰] '신병3'로 본 미움받을 용기, 그리고 용서",IT
삼성전기 “반도체 유리기판 생태계 만들겠다”,IT
"국힘, 대선 후보자 8명 압축...22일 4명 컷오프",IT
"마이크로디지탈의 ‘든든한 내편’, 美서 관세전쟁 반사익 기대",IT
토종 OTT 연합에 의문 제기한 'KT'…독자 노선 강화,IT
"KT, 미디어 '3대 전환' 선언…AI·IP·FAST로 구조 재편 시동",IT
"'MS 손잡은' KT, 미디어 사업 AX 가속화…5000억 투자(종합)",IT
"NHN클라우드, 매출 성장 속 투자 속도 줄였다",IT
전고체 배터리 성능 높이는 원리 찾았다,IT
"어도비가 인수하려 했던 美소프트웨어 기업 피그마, 재상장 추진",IT
"KT ""웨이브와 합병 추진 티빙, 주주 가치 부합하는지 의문""",IT
업스테이지 “추론모델로 글로벌 AI 업무표준 주도할것”,IT
"[2025 산업기술혁신 정책 건의]“기업 R&D가 기술 혁신 최대 무기”...산기협 'GO, B.A.S.I.C' 제안",IT
[강석기의 과학카페] 암세포도 생존에 '미토콘드리아' 쓴다,IT
넥슨 '퍼스트 버서커: 카잔' 글로벌 순항…인기 비결 세 가지는?,IT
세계에서 가장 많이 인용된 논문 '용액 속 단백질량 측정법',IT
"관세·AI 확산에 스마트폰시장 요동… 中, 틈새 노린다",IT
"KT ""티빙-웨이브 합병, 티빙 주주가치에 부합하는지 의문""",IT
"'티빙-웨이브 합병' 수순에 KT는 불편한 속내…""티빙 주주가치 부합 의문""",IT
이달 말 '끝장' 보겠다는 의료계…물러서지 않는 정부와 대학,IT
"엔비디아 'H20' 中수출제한…""단기적 영향 적지만 AI 시장 위축""",IT
"업스테이지 ""업무 특화 AI로 한국 넘어 미국·아시아 시장 공략""",IT
[사이언스샷] 아기 ‘크라켄’ 100년 만에 첫 포착,IT
"노태문, 삼성 DX 직무대행 맡고 두 번째 메시지… “신사업 발굴에 집중”",IT
두나무 ‘업비트 데이터 랩’ 출시,IT
"내가 원하는 대로 지도 꾸민다…네이버, 지도 제작 기능 개편",IT
"MS 등에 업은 KT, 미디어 전략 시동",IT
“뉴스는 담당자 숙취로 쉽니다” 엄숙한 제약업계의 파격 변신,IT
"패스워드 없는 시대, 국내 플랫폼들은 `패스키`로 전환 중",IT
"폴더블 아이폰, '안보이는 카메라' 첫 도입할 듯",IT
"[영상] ""힘줄 봐""…인간 근육 모방 인간형 로봇 ‘프로토클론’",IT
"""KT만의 성장방식 찾겠다""… 콘텐츠 체질개선 'AX' 본격화",IT
"美 트럼프, 약가 인하 행정명령…K-바이오시밀러에 호재?",IT
"""올해 1분기 전 세계 PC 출하량 5900만대""",IT
"`한국형 스타링크` 성능, 우리 기술로 평가…6G 저궤도 위성통신 `측정표준` 확립",IT
미디어 혁신 시동 건 KT… “AI가 콘텐츠 만들고 IP도 키운다”,IT
위로보틱스 “1인 1로봇 시대 연다…모든 사람에게 한층 진화한 보행 경험 제공할 것”,IT
"""금융 AX서 독보적""…LG CNS, 미래에셋증권 AI 플랫폼도 구축",IT
MMORPG 장르 인기 지속...넷마블·넥슨 신작 흥행 '성공',IT
"LG CNS, 미래에셋증권 AIOps 완수…금융권 AX 시장 주도권 확보",IT
"유안타증권, ""헥토이노베이션, 절대적 저평가 구간""",IT
"中 샤오펑, 자율주행 칩 독자화 가속…2분기 양산 시작",IT
"[LCK 정규 시즌] 젠지, OK저축은행 패배 설욕할까?",IT
“생산속도 무려 4배↑” 사탕수수 찌꺼기+햇빛…그린 수소 만든다,IT
인디 게임에 진심인 네오위즈…올해도 신작 발굴 나선다,IT
"구글, '제미나이'에 '비오2' 통합…판 커지는 'AI 모델' 경쟁",IT
음극재 바꿔 전기차 배터리 충전속도·용량 모두 잡았다,IT
1분기 세계 PC 출하량 5900만대...전년비 4.8% ↑,IT
"삼성전기, 中 BYD에 전장용 MLCC 공급…사업 진출 후 첫 대규모 납품 [소부장반차장]",IT
이제 쏘카 앱에서도 서울시 자전거 '따릉이' 탄다,IT
"'우리 강아지 사람으로 바꿔줘'…챗GPT, 또 대박 터졌다",IT
"리플-SEC 분쟁, 운명의 날 D-1…가상자산 시장 분수령 될까",IT
"표준硏, 6G 저궤도 위성통신 성능 검증할 측정표준 개발",IT
"KT, 지니 TV에 AI 에이전트 탑재…콘텐츠 제작에 AI 전면 도입",IT
"루이뷔통, 에르메스에 밀렸다…명품 시총 1위 자리 내줘",IT
"나이키, 中 투자 강화…상하이에 새 스튜디오 연다",IT
"""텍스트로 8초 영상 생성""…구글 비오2 vs 오픈AI 소라 격돌",IT
"美, 엔비디아 H20도 中 수출 통제…""1Q 7.8兆 손실 예상""",IT
"오픈AI, SNS 시장 넘본다…'앙숙' 올트먼-머스크 정면 충돌",IT
"“K콘텐츠, 넷플릭스서 미국 다음 인기 2위…영국·일본 제쳐”",IT
"'포스트 우영우' 찾는다…KT ""미디어 매출 5조 목표, AI로 속도""",IT
"KT, 지니 TV에 AI 에이전트 상반기 중 탑재…MS와 협력",IT
"[100세건강] 男들의 말못할 고민…""유방 커지는 '이 상태'도 치료""",IT
"美, 엔비디아 저사양 AI칩까지 '中수출 무기한 제한'",IT
"'배그 아버지' 브렌든 그린 ""인터넷 같은 3D 메타버스 만든다""",IT
‘세계 최초’ 8천mAh 배터리폰 나왔다,IT
차세대발사체 재사용 발사체로 전환…변경 첫 관문 이달 말 결론,IT
1~2월 전기차 분리막 中 점유율 90% 육박…韓은 3.3%,IT
"올트먼의 오픈AI, 머스크 SNS '엑스' 대항마 만드나",IT
"기업이 찾고 경찰 출동…SKT, 4개월간 악성앱 2610건 차단",IT
"네이버 4000억, 구글은 200억…외산 빅테크 과세 공백 속수무책",IT
"700조원 투자한다 했는데...美, 엔비디아 'H20' 무기한 수출 규제",IT
"'오픈AI 라이벌' 앤트로픽, 아마존과 'AI 동맹' 더 끈끈해진다…AWS 사업 전담팀 신설",IT
"""전세기까지 띄워 실어 나르더니""…아이폰, 갤럭시와 '대혼전'",IT
"[유미's 픽] ""10년 전 전동수와 다르네""…이준희, 삼성SDS '40살' 생일에도 조용한 이유",IT
‘초속 73km’ 역행궤도 혜성 충돌…지구엔 궤멸적 피해,IT
“고속 충전·수명 연장” 두 마리 토끼 잡았다…차세대 배터리 음극소재 개발,IT
"“데이터센터, 별도 설비 관리자 둬라”…업계 “특수성 고려 필요”",IT
"김우영 ""네카오 5천400억 낼 때 구글 법인세 172억원 그쳐""",IT
2025년 우리는 '사만다'를 받아들일 준비가 됐을까 [취재수첩],IT
"리그오브레전드, ‘영혼의 꽃’ 테마로 새 단장… 신규 챔피언 ‘유나라’ 공개",IT
AI로 1070억원 보이스피싱 막았다,IT
"""폴더블 아이폰, 300만원 상회…갤Z폴드6보다 50만원 비싸""",IT
"LS일렉, 관세리스크 줄인다…美 공략 전초기지 준공",IT
[사이언스영상] 거꾸로 가는 자동차,IT
"""버스 오면 지팡이에 진동"" LGU+, 시각장애인 버스 탑승 돕는다",IT
"맷 호건 비트와이즈 CIO ""비트코인, 이전과 다른 양상 보이는 중""",IT
"“이수앱지스, 기술이전 가능성에 올해 실적 성장 기대”",IT
"요동치는 스마트폰 시장…애플, 삼성 제치고 첫 1위",IT
구글 ‘검색·크롬’ 선탑재 대가로 광고수익 공유…美·EU에 日 반독점 규제 합류,IT
"손 비비고, 눈 비비고, 허벅지 꼬집으며…비밀 풀기 위해 북극으로 떠난 이들",IT
"요시다 슈헤이 ""스위치2, 닌텐도 정체성 잃고 있다”",IT
"“중국에 팔지마”...선물 안겼는데도 7조6천억 손해보게 생긴 엔비디아, 무슨 일이",IT
"""쏘카앱에서 서울시 따릉이 부르세요""",IT
애플 첫 폴더블 아이폰 출시 임박했나…가격 290만원 이상,IT
"‘한국형 스타링크’ 성공구축 이끈다…韓 연구진, 전자파 측정표준 개발",IT
"‘가상 자산 통합 데이터 플랫폼’으로 한 단계 도약…두나무, ‘업비트 데이터 랩’ 출시",IT
엔비디아 7조원 손실에 주가 급락…中 우회한 H20 美 수출금지 ‘직격’,IT
혼자 일어서고 얼굴 표정 따라하고…쑥쑥 크는 中 로봇,IT
뇌처럼 생각·반응 똑똑한 ‘반도체’ 나왔다,IT
"50대 맞아?…권상우, `이것` 받고 리즈 시절 그대로 유지한 비결 공개[강민성의 헬스토리]",IT
"올트먼, 머스크 겨냥했나…오픈AI, X 같은 SNS 개발한다",IT
"현대차서 분사한 '매이드', 110억 투자 유치 [투자ABC]",IT
"라이엇, 'LoL' 시즌2 '영혼의 꽃' 예고…트롤링도 방지",IT
한우브랜드 1위 설로인…1분기 흑자전환 성공,IT
[IT클로즈업] 생성형AI 시대 ‘프라이빗 클라우드’가 재부상하는 이유,IT
"美, 엔비디아의 ‘저사양 AI 반도체’ 중국 수출 다시 제한",IT
"""K콘텐츠, 미국 이어 넷플릭스 인기 2위…영국·일본 제쳐""",IT
“리모컨 또 어디 갔지?” 이번엔 내 건망증이 아니라 AI가 범인,IT
"김병욱 ""AI 모르면 가만히 계셔야""... 안철수 정조준 반박",IT
"애플워치11, 혈압 측정 기능 들어갈듯...카메라는 아직[모닝폰]",IT
“나랑 대화해줘서 고마워”…팬들 지갑 열리게 하는 이 정체는,IT
"[IT썰] '지브리 프사' 대박 친 챗GPT, 머스크에 도전장…SNS 만든다",IT
'삼성에서 판다길래 기대했는데'…갤럭시 중고폰 뚜껑 열어보니,IT
"관세불확실성에 비트코인 약보합, 8만 4000달러대 거래",IT
"""글로벌보안시장 2030년 700조원 전망""…'K-보안' 해외로 잰걸음",IT
"""미국 다음은 한국 콘텐츠""…영국, 일본 제친 넷플릭스 시청시간",IT
의대생 군의관 기피 현실화…군 의료인력 공백 우려,IT
"[위메이드 리스타트]위믹스 위기, 블록체인 게임의 위기",IT
“눈물 줄줄 흘리게 하더니”…영국·일본도 제쳤다,IT
"‘현금 10조’ 쌓아둔 네카오, AI 인프라 투자↓… “美 빅테크와 기술 격차 더 벌어질 수도”",IT
"IPO 급한 메가존클라우드, 인터넷은행 도전장... “외연 확장하다 본업 무너질 수도”",IT
대세 여자 아이돌이 OOO를 한다고? 반전 매력 폭발 [1일IT템],IT
"오라클 “10년 넘은 증권 시스템, 한계 직면…클라우드로 전환 시급”",IT
"""갤S25 출시됐는데도""…애플, 1Q 판매량 삼성 첫 추월",IT
중대 결정 기로에 선 차세대발사체 재사용 전환,IT
인바디 잰다? 이벤트성 측정 넘어 일상화된 이유 [트랜D],IT
[기자의 눈]떠나는 韓 AI 인재…이대로면 AI 후진국 된다,IT
"SKT, 세계 최초 ‘T기내 와이파이 자동 로밍’ 서비스",IT
'로봇의 두뇌' 피지컬 AI 개발 위해 리얼월드 설립한 류중희 전 퓨처플레이 대표,IT
"젠슨황, 두 달만에 무릎 꿇렸다…“치매도 고친다” 양자컴 진격",IT
대형산불 원인? 토양 수분부족에 답있다,IT
"AMD, 美서 데이터센터용 반도체 생산…트럼프 관세 대응",IT
“10점 만점에 10점”… ‘전원 여성’ 탑승 우주선 무사 귀환,IT
“한국형 챗GPT 전국민 무료 사용” 이재명 AI 주요 공약 분석해보니,IT
[기자수첩] 퓨리오사AI 키운다며 발목 잡는 3가지 정책,IT
"엔비디아, 100% ‘메이드 인 아메리카’ 추진",IT
"‘리그오브레전드’, 시즌2 5월 1일 개막…돌아온 ‘영혼의 꽃’과 ‘고통의 아타칸’ 등장",IT
올해 LoL 두 번째 시즌 테마는 ‘영혼의 꽃’,IT
"삼성전기, 中 BYD에 전장 부품 공급",IT
"“잠금 해제가 안 돼요” 업데이트 후 먹통에 난리…삼성, 결국 배포 일시 중시",IT
"62년 만에 첫 ‘여성만 탄’ 우주선, 무중력 체험 뒤 지구로 무사귀환",IT
"영풍전자, 작년 적자 전환…매출 2년새 74.4% ↓",IT
"죽어가는 별, 우주에 모래시계 만들었다 [우주로 간다]",IT
인간도 상어처럼 ‘두 번째 영구치’ 가질 수 있을까,IT
"""트럼프도, 머스크도 인형으로 박제"" '바비 인형' 밈으로 트위터 난리났다",IT
"""우리은행도 알뜰폰 출시한대"", 싼 요금제 또 나올까",IT
"농심 레드포스 ‘TK777’ 이태경, 짜릿한 재역전골로 FSL 16강행",IT
동물실험 없앤다는 FDA…오가노이드·AI 신약개발 기업 `화색`,IT
"“언제부터 짜장면 배달비 받았다고” 배민, 포장비까지 받더니…터질 게 터졌다",IT
"""유럽 명품도 중국산""…'관세폭탄'에 대박 난 '中이커머스 앱'",IT
예고된 개인정보 유출… 대기업도 못막는 `크리덴셜 스터핑`?,IT
“뿌리기만 해도 ‘풍성’” 나오자마자 품절 대란…‘마법 샴푸’ 이어 ‘탈모 스프레이’ 나왔다,IT
지브리 밈 열풍에 '챗GPT' 韓 매출 폭발…다운로드당 수익 '세계 2위',IT
月 1만원대 5G 요금제 효과?… 가입자 증가에도 속내 복잡한 알뜰폰,IT
지브리 이어 바비… 식지않는 챗GPT 열풍,IT
자동 통화녹음에 괴물배터리 '갓성비 폰'[IT 써보니],IT
대만 정부-TSMC가 30년 지킨 'N-1 원칙' 무색해졌다,IT
"트럼프 관세정책 풍선효과?…애플, 1분기 아이폰 출하량 10% '껑충'",IT
혹한·잠과 싸우며 북극 온난화 비밀 풀었죠,IT
"""우주서 본 지구 고요·평화…최고 중 최고""",IT
"엔비디아, 700조원 투자 AI슈퍼컴 미국 현지 제조",IT
"민감국가 첫날…韓美과학계, 연구협력 봇물",IT
넥슨·크래프톤·넷마블 신작 흥행에 '함박웃음',IT
"KT, 첫 해외 진출…태국에 AX 플랫폼 수출한다",IT
'작은 가속기도 맵다'…수 센티미터로 초강력 빔 생성하는 소형 입자가속기,IT
美 횡단보도에 머스크·저커버그 목소리가…이유는,IT
"경찰, 방첩사 계엄문건 사칭 메일 '북한 소행' 지목",IT
"""韓, 혁신 주도한 핵심"" 유니티 사장이 직접 챙겼다...게임엔진 `범용성` 강조",IT
원화기반 스테이블코인이 절실한 이유[김현아의 IT세상읽기],IT
"20GB 1만원대 5G 요금제 ""싸긴 싸네""…알뜰폰족 다시 늘었다",IT
"AI 투자 100조·전 국민 무료 제공…이재명 공약, 전문가 의견은?",IT
"""男 신병3·女 나는 솔로""…ENA, '젊은 채널' 이미지 굳힌다",IT
"더본코리아 ""뼈 깎는 혁신...사과·해명 넘어 책임 다하겠다""",IT
"코헤시티 ""데이터 백업·복구에 강하다…베리타스와 시너지 기대""",IT
'달 착륙' 아르테미스 임무에 韓참여 확대…한미 워싱턴서 우주대화,IT
"""성능 개선했다더니""…GPT-4.1 출시한 오픈AI, 가격·정확도 논란",IT
"오픈AI, 코딩 성능 대폭 개선한 ‘챗GPT 4.1′ 공개… 개발자 공략",IT
"리얼월드, 210억원 시드투자 유치",IT
엔비디아 '700조원 AI 플랜' 韓기업 앰코테크놀로지 참여,IT
"美 FCC, 방송·통신 규제 전면 철폐 추진…우리나라는?",IT
로봇 파운데이션 모델社 '리얼월드' 출범…210억 시드투자 유치,IT
규칙적 운동이 치매 예방에 좋은 이유…“뇌 속 노폐물 배출에 효과적”,IT
"[DD퇴근길] ""세금 덜 내려 매출 축소?""…구글코리아, 법인세 회피 논란",IT
[현장에서] AI가 바꿔놓은 민주당 탈원전 정책,IT
이재명도 약속한 'AI 인재 병역특례' 입법 속도…업계도 '환영',IT
"""ISMS-P 돈값했네""…과징금 130억 이상 아낀 카드사",IT
"“이거 AI야, 사람이야?” 특히 민감한 한국 사람들…그래서 탄생한 ‘세계적 기술’",IT
"美, 반도체·의약품 관세 부과 수순…수입 안보 영향 조사 시작",IT
푸라닭 2.0 ‘홀 맛집’으로 변신…'나폴리 맛피아' 파스타도 출격,IT
"[보안리더] 김휘강 ""해커 출신 교수 1호···게임 논문 등으로 명성""",IT
격화되는 美·中 관세 갈등… 반도체업계 공급망 재편 속도,IT
"기안84·진·지예은 ""눈물나게 힘들어서 절친됐다"" [일문일답]",IT
발작성 기침이 계속… 韓日 백일해 주의보,IT
"""비밀번호보다 안전”… 카카오페이 암호화 논란에 전문가 반박",IT
메타 '인스타·왓츠앱' 강제매각 위기오나…美반독점소송 재판 시작,IT
[기후변화는 지금] 사계절 공식 바꾼 ‘절리저기압’…더 잦고 강해진다,IT
태풍 앞 촛불된 반도체·부품…장기화·불확실한 美 관세에 우려 확대[소부장반차장],IT
"한화에어로, 폴란드서 천무 유도탄 현지생산 나서",IT
"""클라우드 시대에 SI 잣대""…우본, 클라우드 PC 사업에 '하도급' 논란 자초",IT
"엔비디아, AI 슈퍼컴퓨터도 美에서 생산…4년간 700조 규모",IT
“벚꽃축제·팝업 스토어도 효과 없네”… 포켓몬고·피크민 불룸 이용자 ‘뚝’,IT
[이슈플러스]끊이지 않는 지식재산권 갈등 …얼음정수기 소송 일파만파,IT
"""고맙다 운빨존많겜"" 슈퍼패스트 그룹 2024년 매출 2770억원 달성",IT
"[유미's 픽] ""이건희 안목 통했다""…'40살' 삼성SDS, 韓 IT 이끈 인재 사관학교 우뚝",IT
"""차세대 유니티 엔진에 AI 접목...다양한 산업군으로 확대""",IT
